image,folder,true_label,pred_label,confidence,error_type
img_003817.jpg,Fire,1,0,1.0,FN
img_003820.jpg,Fire,1,0,1.0,FN
img_003823.jpg,Fire,1,0,1.0,FN
img_003826.jpg,Fire,1,0,0.9997,FN
img_003829.jpg,Fire,1,0,0.9997,FN
img_003832.jpg,Fire,1,0,0.9992,FN
img_003835.jpg,Fire,1,0,0.9816,FN
img_003838.jpg,Fire,1,0,0.9969,FN
img_003841.jpg,Fire,1,0,0.9998,FN
img_003844.jpg,Fire,1,0,0.9248,FN
img_003847.jpg,Fire,1,0,0.9873,FN
img_003850.jpg,Fire,1,0,0.9991,FN
img_003853.jpg,Fire,1,0,0.9974,FN
img_003856.jpg,Fire,1,0,0.994,FN
img_003859.jpg,Fire,1,0,0.9869,FN
img_003862.jpg,Fire,1,0,0.9323,FN
img_003865.jpg,Fire,1,0,0.9955,FN
img_003868.jpg,Fire,1,0,0.997,FN
img_003871.jpg,Fire,1,0,0.9951,FN
img_003874.jpg,Fire,1,0,0.9877,FN
img_003877.jpg,Fire,1,0,0.9817,FN
img_003880.jpg,Fire,1,0,0.8928,FN
img_003883.jpg,Fire,1,0,0.9592,FN
img_003886.jpg,Fire,1,0,0.9729,FN
img_003889.jpg,Fire,1,0,0.9834,FN
img_003892.jpg,Fire,1,0,0.9296,FN
img_003895.jpg,Fire,1,0,0.988,FN
img_003898.jpg,Fire,1,0,0.92,FN
img_003901.jpg,Fire,1,0,0.9141,FN
img_003904.jpg,Fire,1,0,0.9414,FN
img_003907.jpg,Fire,1,0,0.8703,FN
img_003910.jpg,Fire,1,0,0.8597,FN
img_003913.jpg,Fire,1,0,0.8267,FN
img_003916.jpg,Fire,1,0,0.8671,FN
img_003919.jpg,Fire,1,0,0.7355,FN
img_003922.jpg,Fire,1,0,0.8098,FN
img_003925.jpg,Fire,1,0,0.7958,FN
img_003928.jpg,Fire,1,0,0.9547,FN
img_003931.jpg,Fire,1,0,0.7718,FN
img_003934.jpg,Fire,1,0,0.9965,FN
img_003937.jpg,Fire,1,0,0.9964,FN
img_003940.jpg,Fire,1,0,0.9551,FN
img_003943.jpg,Fire,1,0,0.6739,FN
img_003946.jpg,Fire,1,0,0.864,FN
img_003949.jpg,Fire,1,0,0.8805,FN
img_004123.jpg,Fire,1,0,0.5742,FN
img_004126.jpg,Fire,1,0,0.9001,FN
img_004129.jpg,Fire,1,0,0.8786,FN
img_004132.jpg,Fire,1,0,0.5329,FN
img_004171.jpg,Fire,1,0,0.6909,FN
img_004189.jpg,Fire,1,0,0.5914,FN
img_004195.jpg,Fire,1,0,0.6115,FN
img_004198.jpg,Fire,1,0,0.8047,FN
img_004201.jpg,Fire,1,0,0.9654,FN
img_004204.jpg,Fire,1,0,0.9637,FN
img_004207.jpg,Fire,1,0,0.7913,FN
img_004210.jpg,Fire,1,0,0.9948,FN
img_004213.jpg,Fire,1,0,0.9038,FN
img_004435.jpg,Fire,1,0,0.555,FN
img_004450.jpg,Fire,1,0,0.7077,FN
img_004456.jpg,Fire,1,0,0.9693,FN
img_004459.jpg,Fire,1,0,0.9727,FN
img_004576.jpg,Fire,1,0,0.672,FN
img_004579.jpg,Fire,1,0,0.9175,FN
img_004582.jpg,Fire,1,0,0.8635,FN
img_004588.jpg,Fire,1,0,0.8381,FN
img_004663.jpg,Fire,1,0,0.5548,FN
img_004699.jpg,Fire,1,0,0.6914,FN
img_004981.jpg,Fire,1,0,0.6784,FN
img_005377.jpg,Fire,1,0,0.9809,FN
img_005380.jpg,Fire,1,0,0.9632,FN
img_005383.jpg,Fire,1,0,0.8189,FN
img_005389.jpg,Fire,1,0,0.9359,FN
img_005392.jpg,Fire,1,0,0.9734,FN
img_005395.jpg,Fire,1,0,0.9874,FN
img_005398.jpg,Fire,1,0,0.9971,FN
img_005401.jpg,Fire,1,0,0.9654,FN
img_005404.jpg,Fire,1,0,0.9976,FN
img_005407.jpg,Fire,1,0,0.9996,FN
img_005410.jpg,Fire,1,0,0.9997,FN
img_005413.jpg,Fire,1,0,0.9998,FN
img_005416.jpg,Fire,1,0,0.9997,FN
img_005419.jpg,Fire,1,0,0.9924,FN
img_005422.jpg,Fire,1,0,0.9804,FN
img_005425.jpg,Fire,1,0,0.9978,FN
img_005428.jpg,Fire,1,0,0.985,FN
img_005431.jpg,Fire,1,0,0.9869,FN
img_005434.jpg,Fire,1,0,0.9959,FN
img_005437.jpg,Fire,1,0,0.987,FN
img_005440.jpg,Fire,1,0,0.9874,FN
img_000001.jpg,NoFire,0,1,0.997,FP
img_000004.jpg,NoFire,0,1,0.8276,FP
img_000007.jpg,NoFire,0,1,0.971,FP
img_000010.jpg,NoFire,0,1,0.7673,FP
img_000013.jpg,NoFire,0,1,0.9331,FP
img_000016.jpg,NoFire,0,1,0.8603,FP
img_000019.jpg,NoFire,0,1,0.8498,FP
img_000022.jpg,NoFire,0,1,0.9122,FP
img_000025.jpg,NoFire,0,1,0.8719,FP
img_000028.jpg,NoFire,0,1,0.8811,FP
img_000031.jpg,NoFire,0,1,0.9904,FP
img_000046.jpg,NoFire,0,1,0.8873,FP
img_000058.jpg,NoFire,0,1,0.8588,FP
img_000073.jpg,NoFire,0,1,0.9516,FP
img_000091.jpg,NoFire,0,1,0.5755,FP
img_000109.jpg,NoFire,0,1,0.9963,FP
img_000112.jpg,NoFire,0,1,0.7663,FP
img_000142.jpg,NoFire,0,1,0.9984,FP
img_000154.jpg,NoFire,0,1,0.9988,FP
img_000175.jpg,NoFire,0,1,0.5453,FP
img_000181.jpg,NoFire,0,1,0.8346,FP
img_000187.jpg,NoFire,0,1,0.5503,FP
img_000901.jpg,NoFire,0,1,0.7344,FP
img_000904.jpg,NoFire,0,1,0.5139,FP
img_001282.jpg,NoFire,0,1,0.7323,FP
img_001297.jpg,NoFire,0,1,0.5558,FP
img_001543.jpg,NoFire,0,1,0.7292,FP
img_001666.jpg,NoFire,0,1,0.6649,FP
img_001669.jpg,NoFire,0,1,0.6434,FP
img_001672.jpg,NoFire,0,1,0.7026,FP
